Start Date/time (UTC);End Date/time (UTC);Location in meters (m);SCG warning level (1 to 3 or Noise)
2020-09-16 12:25:21.000000000;2020-09-30 23:32:00.000000000;1563.0;1
2020-09-16 12:25:21.000000000;2020-10-31 23:39:00.000000000;1563.0;1
2020-09-16 12:25:21.000000000;2020-11-30 23:46:00.000000000;1563.0;1
2020-09-16 12:25:21.000000000;2020-12-31 23:34:00.000000000;1563.0;1
2020-09-16 12:25:21.000000000;2021-01-31 23:48:00.000000000;1563.0;1
2020-09-16 12:25:21.000000000;2021-02-28 23:48:00.000000000;1563.0;1
2020-09-16 12:25:21.000000000;2021-03-21 20:51:46.000000000;1563.0;1
2021-03-21 20:51:46.000000000;2021-04-05 08:07:48.000000000;1563.0;1
2021-04-05 08:07:48.000000000;2021-05-31 23:28:00.000000000;1563.0;1
2021-06-21 09:45:47.000000000;2021-06-21 19:13:06.000000000;1466.0;N
2021-04-05 08:07:48.000000000;2021-06-30 23:21:00.000000000;1563.0;1
2021-04-05 08:07:48.000000000;2021-07-31 23:43:00.000000000;1563.0;1
2021-04-05 08:07:48.000000000;2021-08-31 23:21:00.000000000;1563.0;1
2021-04-05 08:07:48.000000000;2021-09-30 23:49:00.000000000;1563.0;1
2021-04-05 08:07:48.000000000;2021-10-31 23:59:00.000000000;1563.0;1
2021-04-05 08:07:48.077158300;;1562.5325865501086;1
2021-04-05 08:07:48.077158300;;1562.5325865501086;1
2021-04-05 08:07:48.077158300;;1562.5325865501086;1
2022-01-10 04:46:57.158834000;2022-01-27 05:45:29.947793000;1448.5691889197067;N
2022-01-27 05:45:29.963480300;;1448.5691889197067;N
2021-04-05 08:07:48.077158300;;1562.5325865501086;1
2022-01-27 05:45:29.963480300;;1448.5691889197067;N
2021-04-05 08:07:48.077158300;;1562.5298353371359;1
2022-01-27 05:45:29.963480300;2022-03-07 06:50:23.919476200;1448.5695267879596;N
2022-03-07 06:50:23.935179200;;1448.5695267879596;N
